,Key_a,title_a,brand_a,price_a,Key_b,title_b,brand_b,price_b,label,69_a,69_b,178_a,178_b,306_a,306_b,449_a,449_b,106_a,106_b,641_a,641_b,725_a,725_b,364_a,364_b,2321_a,2321_b,495_a,495_b,31_a,31_b,161_a,161_b,681_a,681_b,747_a,747_b,1830_a,1830_b,20_a,20_b,2670_a,2670_b,463_a,463_b,710_a,710_b,749_a,749_b,186_a,186_b,19_a,19_b,840_a,840_b,39_a,39_b,793_a,793_b,175_a,175_b,734_a,734_b,1344_a,1344_b,1412_a,1412_b,1454_a,1454_b,27_a,27_b,101_a,101_b,1552_a,1552_b,155_a,155_b,58_a,58_b,344_a,344_b,735_a,735_b,1073_a,1073_b,162_a,162_b,400_a,400_b,112_a,112_b,658_a,658_b,123_a,123_b,136_a,136_b,366_a,366_b,144_a,144_b,17_a,17_b,1040_a,1040_b,2061_a,2061_b,407_a,407_b,170_a,170_b,86_a,86_b,1056_a,1056_b,54_a,54_b,674_a,674_b,279_a,279_b,195_a,195_b,272_a,272_b,1343_a,1343_b,264_a,264_b,47_a,47_b,277_a,277_b,479_a,479_b,1411_a,1411_b,1923_a,1923_b,40_a,40_b,355_a,355_b,361_a,361_b,21_a,21_b,180_a,180_b,1346_a,1346_b,750_a,750_b,131_a,131_b,275_a,275_b,437_a,437_b,276_a,276_b,137_a,137_b,127_a,127_b,179_a,179_b,527_a,527_b,50_a,50_b,915_a,915_b,1889_a,1889_b,2860_a,2860_b,408_a,408_b,1441_a,1441_b,452_a,452_b,1072_a,1072_b,156_a,156_b,166_a,166_b,859_a,859_b,159_a,159_b,57_a,57_b,921_a,921_b,462_a,462_b,69_31_a,69_31_b,178_31_a,178_31_b,306_527_a,306_527_b,449_31_a,449_31_b,106_31_a,106_31_b,641_31_a,641_31_b,725_106_a,725_106_b,364_31_a,364_31_b,2321_1344_a,2321_1344_b,495_150_a,495_150_b,31_527_a,31_527_b,161_106_a,161_106_b,681_31_a,681_31_b,747_31_a,747_31_b,1830_31_a,1830_31_b,20_150_a,20_150_b,2670_527_a,2670_527_b,463_527_a,463_527_b,710_1344_a,710_1344_b,749_527_a,749_527_b,186_31_a,186_31_b,19_150_a,19_150_b,840_150_a,840_150_b,39_31_a,39_31_b,793_31_a,793_31_b,175_106_a,175_106_b,734_31_a,734_31_b,1344_527_a,1344_527_b,1412_31_a,1412_31_b,1454_31_a,1454_31_b,27_150_a,27_150_b,101_31_a,101_31_b,1552_31_a,1552_31_b,155_31_a,155_31_b,58_106_a,58_106_b,344_106_a,344_106_b,735_31_a,735_31_b,1073_31_a,1073_31_b,162_106_a,162_106_b,400_31_a,400_31_b,112_106_a,112_106_b,658_31_a,658_31_b,123_31_a,123_31_b,136_31_a,136_31_b,366_31_a,366_31_b,144_31_a,144_31_b,17_150_a,17_150_b,1040_106_a,1040_106_b,2061_31_a,2061_31_b,407_31_a,407_31_b,170_106_a,170_106_b,86_106_a,86_106_b,1056_31_a,1056_31_b,54_31_a,54_31_b,674_31_a,674_31_b,279_527_a,279_527_b,195_31_a,195_31_b,272_31_a,272_31_b,1343_527_a,1343_527_b,264_31_a,264_31_b,47_31_a,47_31_b,277_31_a,277_31_b,479_527_a,479_527_b,1411_31_a,1411_31_b,1923_527_a,1923_527_b,40_31_a,40_31_b,355_31_a,355_31_b,361_527_a,361_527_b,21_31_a,21_31_b,180_527_a,180_527_b,1346_1344_a,1346_1344_b,750_31_a,750_31_b,131_150_a,131_150_b,275_31_a,275_31_b,437_31_a,437_31_b,276_150_a,276_150_b,137_150_a,137_150_b,127_150_a,127_150_b,179_527_a,179_527_b,527_1344_a,527_1344_b,50_106_a,50_106_b,915_150_a,915_150_b,1889_527_a,1889_527_b,2860_31_a,2860_31_b,408_31_a,408_31_b,1441_527_a,1441_527_b,452_31_a,452_31_b,1072_31_a,1072_31_b,156_31_a,156_31_b,166_31_a,166_31_b,859_31_a,859_31_b,159_150_a,159_150_b,57_106_a,57_106_b,921_31_a,921_31_b,462_31_a,462_31_b,69_31_279_a,69_31_279_b,178_31_279_a,178_31_279_b,306_527_31_a,306_527_31_b,449_31_279_a,449_31_279_b,106_31_279_a,106_31_279_b,641_31_1889_a,641_31_1889_b,725_106_279_a,725_106_279_b,364_31_279_a,364_31_279_b,2321_1344_527_a,2321_1344_527_b,495_150_150_a,495_150_150_b,31_527_1346_a,31_527_1346_b,161_106_279_a,161_106_279_b,681_31_279_a,681_31_279_b,747_31_1889_a,747_31_1889_b,1830_31_279_a,1830_31_279_b,20_150_131_a,20_150_131_b,2670_527_279_a,2670_527_279_b,463_527_31_a,463_527_31_b,710_1344_710_a,710_1344_710_b,749_527_1830_a,749_527_1830_b,186_31_279_a,186_31_279_b,19_150_150_a,19_150_150_b,840_150_150_a,840_150_150_b,39_31_1889_a,39_31_1889_b,793_31_279_a,793_31_279_b,175_106_279_a,175_106_279_b,734_31_279_a,734_31_279_b,1344_527_710_a,1344_527_710_b,1412_31_279_a,1412_31_279_b,1454_31_17_a,1454_31_17_b,27_150_150_a,27_150_150_b,101_31_460_a,101_31_460_b,1552_31_279_a,1552_31_279_b,155_31_527_a,155_31_527_b,58_106_279_a,58_106_279_b,344_106_279_a,344_106_279_b,735_31_279_a,735_31_279_b,1073_31_279_a,1073_31_279_b,162_106_279_a,162_106_279_b,400_31_279_a,400_31_279_b,112_106_31_a,112_106_31_b,658_31_279_a,658_31_279_b,123_31_279_a,123_31_279_b,136_31_279_a,136_31_279_b,366_31_279_a,366_31_279_b,144_31_279_a,144_31_279_b,17_150_150_a,17_150_150_b,1040_106_279_a,1040_106_279_b,2061_31_279_a,2061_31_279_b,407_31_279_a,407_31_279_b,170_106_279_a,170_106_279_b,86_106_279_a,86_106_279_b,1056_31_460_a,1056_31_460_b,54_31_279_a,54_31_279_b,674_31_279_a,674_31_279_b,279_527_279_a,279_527_279_b,195_31_279_a,195_31_279_b,272_31_279_a,272_31_279_b,1343_527_31_a,1343_527_31_b,264_31_279_a,264_31_279_b,47_31_279_a,47_31_279_b,277_31_279_a,277_31_279_b,479_527_527_a,479_527_527_b,1411_31_527_a,1411_31_527_b,1923_527_106_a,1923_527_106_b,40_31_5869_a,40_31_5869_b,355_31_279_a,355_31_279_b,361_527_710_a,361_527_710_b,21_31_1889_a,21_31_1889_b,180_527_150_a,180_527_150_b,1346_1344_710_a,1346_1344_710_b,750_31_279_a,750_31_279_b,131_150_47_a,131_150_47_b,275_31_279_a,275_31_279_b,437_31_279_a,437_31_279_b,276_150_1830_a,276_150_1830_b,137_150_150_a,137_150_150_b,127_150_150_a,127_150_150_b,179_527_527_a,179_527_527_b,527_1344_527_a,527_1344_527_b,50_106_279_a,50_106_279_b,915_150_150_a,915_150_150_b,1889_527_527_a,1889_527_527_b,2860_31_279_a,2860_31_279_b,408_31_279_a,408_31_279_b,1441_527_527_a,1441_527_527_b,452_31_460_a,452_31_460_b,1072_31_279_a,1072_31_279_b,156_31_527_a,156_31_527_b,166_31_527_a,166_31_527_b,859_31_279_a,859_31_279_b,159_150_31_a,159_150_31_b,57_106_279_a,57_106_279_b,921_31_279_a,921_31_279_b,462_31_279_a,462_31_279_b
10,"[724698, 663601, 2702745, 55081, 240843, 444309, 46049528, 30143095, 264048]",nike air max 90 ultra 2 0 ltr 924447 200,nike,129 00 eur,"[724698, 663601, 2702745, 55081, 240843, 444309, 46049528, 30143095, 264048]",nike sportswear buty air max 90 ultra 2 0 ltr bursztynowy answear com,nike sportswear,,1,,,,,,,,,,,,,,,,,,,,,studio album,studio album,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depeche Mode,Depeche Mode,,,,,,,,,,,,,,,,,,,,,,,,,Tim Simenon,Tim Simenon,,,,,Sister of Night,The Love Thieves,,,synth-pop,synth-pop,,,,,,,,,,,English,English,,,,,,,,,,,,,,,,,,,Mute Records,Mute Records,,,,,,,,,,,,,,,Depeche Mode's albums in chronological order,Depeche Mode's albums in chronological order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ultra,Ultra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,music producer,composer,,,,,single,song,,,,music genre,,,,,,,,,,,natural language,language,,,,,,,,,,,,,,,,,,,record label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,musician,musician,,,,,release,musical work,,,,art genre,,,,,,,,,,,human language,,,,,,,,,,,,,,,,,,,,record company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"[3895, 644994, 357030, 6743443, 1740859, 21869567, 4043650, 4540298, 3109530]",adidas adizero malice fg acheter et offres sur goalinn,adidas,,"[3895, 644994, 357030, 6743443, 1740859, 21869567, 4043650, 4540298, 3109530]",adidas adizero malice fg anfugen und sonderangebote goalinn,adidas,,1,,,,,,,,,,,,,,,,,,,,,business,business,,,,,,,Adidas,Adidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aktiengesellschaft,Aktiengesellschaft,,,,,,,Dassler,Dassler,,,,,,,,,,,,,Adolf Dassler,Adolf Dassler,,,,,,,,,,,Germany,Germany,,,,,,,,,,,sportswear,personal care,,,,,brand,brand,,,,,,,,,,,,,,,,,,,,,Adidas (United States),TaylorMade Golf Company,Euro Stoxx 50,Euro Stoxx 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothing,clothing,,,,,,,,,Herzogenaurach,Herzogenaurach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trademark,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,fashion designer,,,,,,,,,,,Baden-Württemberg,Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dot-com company,enterprise,thyssenkrupp AG,thyssenkrupp AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intellectual property,intellectual property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profession,profession,,,,,,,,,,,Stuttgart Government Region,Havelland District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,business,organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"[483915, 165023, 60517466, 1990165, 90007, 7034804, 5262520, 3341498, 1990127]",nike wmns air max 90 schwarz 325213 043 purchaze,nike,,"[483915, 165023, 60517466, 1990165, 90007, 7034804, 5262520, 3341498, 1990127]",sneakers buty nike wmns air max 90 black 325213 043 bludshop com,,,1,,,,,,,,,,,,,,,,,,,,,trademark,business,,,,,,,Just Do It,Swoosh,,,,,,,,,,,,,,,,,,,Paradise Papers,Paradise Papers,,,,,,,,,joint-stock company,joint-stock company,,,,,,,,,,,,,,,,,,,,,Phil Knight,Phil Knight,,,,,,,,,,,United States of America,United States of America,,,,,,,,,,,footwear,clothing,,,,,,,,,,,,,,,,,,,,,,,,,,,Converse,Umbro,Dow Jones Industrial Average,Dow Jones Industrial Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,clothing industry,,,,,,,,,Beaverton,Beaverton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subsidiary,business,,,,,,,,,,,,,,,,,,,data theft,data journalism,,,,,,,,,,type of business entity,,,,,,,,,,,,,,,,,,,,,athletics competitor,entrepreneur,,,,,,,,,,,Arkansas,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,business,subsidiary,Johnson & Johnson,The Walt Disney Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economic branch,economic branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subsidiary entity,organization,,,,,,,,,,,,,,,,,,,theft,journalism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profession,,,,,,,,,,,Monroe County,Summit County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organization,subsidiary entity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,industry,industry,,,,,,,,,,,,,,,,
13,"[1130577, 4140943, 6675972, 1129480, 5187395, 5245289, 886739, 30749736, 3944952]",vans classic slip on black mens shoes,,,"[1130577, 4140943, 6675972, 1129480, 5187395, 5245289, 886739, 30749736, 3944952]",vans classic slip on skate shoes 10 black skateboarding page 8 tar wheels way,vans,,1,,,,,,,,,,,,,,,,,,,,,subsidiary,subsidiary,,,,,,,,,,,,,,,,,"Quiksilver, Inc.","Quiksilver, Inc.",,,,,,,,,,,,,,,,,,,joint-stock company,joint-stock company,,,,,,,,,,,,,,,,,,,,,Ken Block,Ken Block,,,,,,,,,,,,,,,,,,,,,,,snowboarding,shoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quiksilver, Inc.","Quiksilver, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,Huntington Beach,Huntington Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type of business entity,,,,,,,,,,,,,,,,,,,,,,stunt performer,businessperson,,,,,,,,,,,,,,,,,,,,,,,type of sport,type of sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filmmaking occupation,profession,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"[17490827, 327247, 4019550, 2990368, 7995468, 19939, 7801413, 56628891, 7801402]",asics tiger gel lyte white womens shoes hn7f6 0101,,,"[17490827, 327247, 4019550, 2990368, 7995468, 19939, 7801413, 56628891, 7801402]",gel lyte women s sneakers asics tiger,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oil paint,canvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,genre art,genre art,,,,,,,,,,,,,Paul Sérusier,Paul Sérusier,,,,,,,,,,,Musée d'Orsay,Musée d'Orsay,,,,,,,,,,,,,,,,,,,,,,,,,nudity,nudity,,,,,,,,,,,Musée d'Orsay,Musée d'Orsay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,painting material,painting material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art genre,art genre,,,,,,,,,,,,,painter,painter,,,,,,,,,,,art museum,,,,,,,,,,,,,,,,,,,,,,,,,,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,genre,genre,,,,,,,,,,,,,,,,,,,,,,,,,museum of culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"[15111541, 7180534, 4297094, 3815697, 570180, 2291188, 2206176, 717600, 2184164]",nike junior hypervenom phantom ii fg volt nero hyper turchese scarpe terreni compatti,,,"[15111541, 7180534, 4297094, 3815697, 570180, 2291188, 2206176, 717600, 2184164]",nike kids hypervenom phantom ii fg volt black hyper turquoise junior boots firm ground,,,1,,,,,,,,,,,,,,,Hindi,Hindi,,,India,India,film,film,Katrina Kaif,Katrina Kaif,,,,,,,,,,,,,,,,,,,,,Jammu and Kashmir,Jammu and Kashmir,,,,,,,,,,,,,,,,,,,,,,,Kabir Khan,Kabir Khan,Aseem Mishra,Aseem Mishra,,,,,Sajid Nadiadwala,Sajid Nadiadwala,,,,,,,,,drama film,drama film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTV Motion Pictures,UTV Motion Pictures,,,,,,,,,,,,,,,,,,,Vancouver,Vancouver,,,,,,,,,,,,,,,,,,,,,Kabir Khan,Kabir Khan,terrorism,terrorism,color,color,,,,,,,,,,,,,,,language,language,,,Tamil Nadu,Tamil Nadu,trailer,film frame,film producer,film actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,author,screenwriter,cinematographer,cinematographer,,,,,film producer,film producer,,,,,,,,,film genre,film genre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,film distributor,film distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,author,cinematographer,,,color scheme,cinematic technique,,,,,,,,,,,,,,,,,,,Thanjavur district,Thoothukudi district,,,producer,producer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,writer,artist,artist,,,,,media professional,media professional,,,,,,,,,art genre,art genre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media enterprise,media enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creator,artist,,,color,technology
16,"[7365437, 21027936, 529207, 2466806, 983326, 321028, 10364367, 6293912, 10364354]",nike mercurial veloce iii ronaldo fg alga volt hasta blanco botas de futbol,,,"[7365437, 21027936, 529207, 2466806, 983326, 321028, 10364367, 6293912, 10364354]",nike mercurial veloce iii ronaldo fg verde volt hasta bianco scarpe uomo terreni compatti,,,1,,,,,,,,,association football player,association football player,association football,association football,,,,,,,,,human,human,,,,,,,,,,,,,,,,,,,,,Rodeio Bonito,Rodeio Bonito,,,,,,,,,,,,,,,,,Brazil,Brazil,,,,,,,,,,,Ronaldo,Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clube Atlético Bragantino,Ipatinga Futebol Clube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profession,,,type of sport,,,,,,,,,human body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Espírito Santo,Maranhão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,association football club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gender identity,gender identity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,job,,,sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sooretama, Espírito Santo","Sooretama, Espírito Santo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sex of humans,sex of humans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"[407275, 6795141, 6794674, 407448, 669014, 4697733, 3321424, 56599233, 2332808]",air max 90 leather,,139 00 eur,"[407275, 6795141, 6794674, 407448, 669014, 4697733, 3321424, 56599233, 2332808]",nike sportswear air max 90 lederschuhe schwarz freizeitschuhe herrenschuhe 302519 001,,,1,,,,,,,TV Tokyo,TV Tokyo,,,,,,,Japanese,Japanese,,,Japan,Japan,anime television series,anime television series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,action anime and manga,shōnen,,,,,,,,,,,Japanese,Japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oh! great,Oh! great,,,,,,,,,,,,,,,,,,,,,,,,,sport,sport,,,,,,,,,television station,television station,,,,,,,language,modern language,,,Okayama Prefecture,Tokushima Prefecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,target audience for manga,target audience for manga,,,,,,,,,,,language,modern language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mangaka,,,,,,,,,,,,,,,,,,,,,,,,,,,academic discipline,,,,,,,,,business,information,,,,,,,,human language,,,Akaiwa,Mima District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,target audience,target audience,,,,,,,,,,,,human language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comics artist,,,,,,,,,,,,,,,,,,,,,,,,,,,specialty,,
18,"[5442918, 3225241, 3225240, 483915, 165023, 60517466, 14207952, 727219, 16661555]",free 5 0 nike noir et blanc partir de 75 00 mod le femme,nike,,"[5442918, 3225241, 3225240, 483915, 165023, 60517466, 14207952, 727219, 16661555]",nike free 5 0 pour femme noir blanc gris chaussures,,,1,,,,,,,,,,,,,,,,,,,,,painting,painting,,,,,,,,,,,,,,,,,,,oil paint,oil paint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,genre art,genre art,,,,,,,,,,,,,Jean-Baptiste Camille Corot,Jean-Baptiste Camille Corot,,,,,,,,,,,Metropolitan Museum of Art,Metropolitan Museum of Art,,,,,,,,,,,,,,,,,,,,,,,,,sleeve,reading,,,,,,,,,,,Metropolitan Museum of Art,Metropolitan Museum of Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,painting material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art genre,,,,,,,,,,,,,,painter,photographer,,,,,,,,,,,art museum,art museum,,,,,,,,,,,,,,,,,,,,,,,,,water,stream bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,genre,,,,,,,,,,,,,,,visual artist,,,,,,,,,,,building,museum of culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"[696278, 679172, 61993053, 52303152, 52302954, 52303263, 66741134, 52303067, 52303143]",nike wmns air force 1 07 bia y 399 99 pln lifestyle 315115112 up8 com,nike,,"[696278, 679172, 61993053, 52303152, 52302954, 52303263, 66741134, 52303067, 52303143]",ze 912 tiresavings com the best value in tires on web,,,1,,,,,,,Fuji Television,Fuji Television,,,,,Akemi Okamura,Akemi Okamura,Japanese,Japanese,,,Japan,Japan,anime television series,anime television series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shōjo,shōjo,,,,,,,,,,,Japanese,Japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aya Nakahara,Aya Nakahara,,,,,,,,,,,,,,,,,,,,,,,,,middle school student,high school student,,,,,,,,,business,business,,,,,actor,actor,language,dialect,,,Kōchi Prefecture,Ōita Prefecture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,target audience for manga,target audience for manga,,,,,,,,,,,modern language,language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mangaka,mangaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organization,organization,,,,,artist,artist,,language variety,,,Hata District,Hata District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,target audience,target audience,,,,,,,,,,,human language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comics artist,comics artist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"[1416101, 8563186, 42802162, 7733954, 100050, 270737, 1004299, 27681327, 483915]",gi y b ng nike mercurialx finale ii ic 831974 589 t i th,,2 050 000,"[1416101, 8563186, 42802162, 7733954, 100050, 270737, 1004299, 27681327, 483915]",nike mercurialx finale ii in violet dynastie citrus chaussures de football pour homme indoor i pro direct soccer,,,1,,,,,Microsoft Windows,Microsoft Windows,,,,,,,,,,,,,,,scorewriter,scorewriter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,music,music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C++,C++,computer keyboard,mouse,,,,,,,,,,,,,,,,,,,,,shareware,shareware,,,,,,,,,,,,,,,,,,,,,,,,,,,Compressed Music XML,MusicXML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art form,art form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,programming language,procedural programming language,optical instrument,optical instrument,,,,,,,,,,,,,,,,,,,,,software license,software license,,,,,,,,,,,,,,,,,,,,,,,,,,,markup language,file format,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,class,class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,computer language,computer language,,,,,,,,,,,,,,,,,,,,,,,Public License,Public License,,,,,,,,,,,,,,,,,,,,,,,,,,,data format,data format,,,,,,,,,,,,,,
